"X(¥ìm)","Z(¥ìm)"
"53880.750 ","129.986 "
"53892.077 ","124.127 "
"53903.404 ","118.533 "
"53914.730 ","110.273 "
"53926.057 ","100.879 "
"53937.383 ","91.640 "
"53948.710 ","82.262 "
"53960.037 ","73.404 "
"53971.363 ","64.905 "
"53982.690 ","55.701 "
"53994.017 ","46.919 "
"54005.343 ","38.629 "
"54016.670 ","29.783 "
"54027.996 ","22.472 "
"54039.323 ","13.501 "
"54050.650 ","5.448 "
"54061.976 ","-1.759 "
"54073.303 ","-9.264 "
"54084.630 ","-16.353 "
"54095.956 ","-21.729 "
"54107.283 ","-30.222 "
"54118.609 ","-37.079 "
"54129.936 ","-47.643 "
"54141.263 ","-93.359 "
"54152.589 ","-134.258 "
"54163.916 ","-172.946 "
"54175.243 ","-210.669 "
"54186.569 ","-247.955 "
"54197.896 ","-284.713 "
"54209.222 ","-320.763 "
"54220.549 ","-356.028 "
"54231.876 ","-390.438 "
"54243.202 ","-423.876 "
"54254.529 ","-456.265 "
"54265.856 ","-487.526 "
"54277.182 ","-517.702 "
"54288.509 ","-546.698 "
"54299.835 ","-574.605 "
"54311.162 ","-602.068 "
"54322.489 ","-621.997 "
"54333.815 ","-632.794 "
"54345.142 ","-642.748 "
"54356.469 ","-651.671 "
"54367.795 ","-658.155 "
"54379.122 ","-665.043 "
"54390.448 ","-670.828 "
"54401.775 ","-675.920 "
"54413.102 ","-680.521 "
"54424.428 ","-683.819 "
"54435.755 ","-684.764 "
"54447.082 ","-686.730 "
"54458.408 ","-688.965 "
"54469.735 ","-691.178 "
"54481.061 ","-692.012 "
"54492.388 ","-691.294 "
"54503.715 ","-691.932 "
"54515.041 ","-687.933 "
"54526.368 ","-685.450 "
"54537.695 ","-681.633 "
"54549.021 ","-678.314 "
"54560.348 ","-672.173 "
"54571.674 ","-667.117 "
"54583.001 ","-663.125 "
"54594.328 ","-658.219 "
"54605.654 ","-654.252 "
"54616.981 ","-650.286 "
"54628.308 ","-645.332 "
"54639.634 ","-641.058 "
"54650.961 ","-636.512 "
"54662.287 ","-630.820 "
"54673.614 ","-625.494 "
"54684.941 ","-620.726 "
"54696.267 ","-616.073 "
"54707.594 ","-611.844 "
"54718.921 ","-606.833 "
"54730.247 ","-600.870 "
"54741.574 ","-597.152 "
"54752.900 ","-594.108 "
"54764.227 ","-588.831 "
"54775.554 ","-586.395 "
"54786.880 ","-583.742 "
"54798.207 ","-582.318 "
"54809.534 ","-579.733 "
"54820.860 ","-576.368 "
"54832.187 ","-574.226 "
"54843.513 ","-573.855 "
"54854.840 ","-570.451 "
"54866.167 ","-569.085 "
"54877.493 ","-568.146 "
"54888.820 ","-563.488 "
"54900.147 ","-562.061 "
"54911.473 ","-560.643 "
"54922.800 ","-561.008 "
"54934.126 ","-561.147 "
"54945.453 ","-562.588 "
"54956.780 ","-564.196 "
"54968.106 ","-566.316 "
"54979.433 ","-568.240 "
"54990.760 ","-571.911 "
"55002.086 ","-575.857 "
"55013.413 ","-578.837 "
"55024.739 ","-582.274 "
"55036.066 ","-588.272 "
"55047.393 ","-591.407 "
"55058.719 ","-594.807 "
"55070.046 ","-603.033 "
"55081.373 ","-608.745 "
"55092.699 ","-615.591 "
"55104.026 ","-624.896 "
"55115.352 ","-632.246 "
"55126.679 ","-645.018 "
"55138.006 ","-658.455 "
"55149.332 ","-670.277 "
"55160.659 ","-684.901 "
"55171.986 ","-702.216 "
"55183.312 ","-715.800 "
"55194.639 ","-727.307 "
"55205.965 ","-740.375 "
"55217.292 ","-750.393 "
"55228.619 ","-755.892 "
"55239.945 ","-763.495 "
"55251.272 ","-769.868 "
"55262.598 ","-773.651 "
"55273.925 ","-779.603 "
"55285.252 ","-782.235 "
"55296.578 ","-787.995 "
"55307.905 ","-794.891 "
"55319.232 ","-802.233 "
"55330.558 ","-809.178 "
"55341.885 ","-818.575 "
"55353.211 ","-826.227 "
"55364.538 ","-835.306 "
"55375.865 ","-843.389 "
"55387.191 ","-853.688 "
"55398.518 ","-861.606 "
"55409.845 ","-865.502 "
"55421.171 ","-871.259 "
"55432.498 ","-877.555 "
"55443.824 ","-881.523 "
"55455.151 ","-884.593 "
"55466.478 ","-891.372 "
"55477.804 ","-896.169 "
"55489.131 ","-899.614 "
"55500.458 ","-904.253 "
"55511.784 ","-906.211 "
"55523.111 ","-910.328 "
"55534.437 ","-914.879 "
"55545.764 ","-918.305 "
"55557.091 ","-919.600 "
"55568.417 ","-923.214 "
"55579.744 ","-928.315 "
"55591.071 ","-929.343 "
"55602.397 ","-936.373 "
"55613.724 ","-938.657 "
"55625.050 ","-943.352 "
"55636.377 ","-946.340 "
"55647.704 ","-952.055 "
"55659.030 ","-958.030 "
"55670.357 ","-965.743 "
"55681.684 ","-970.802 "
"55693.010 ","-978.414 "
"55704.337 ","-990.537 "
"55715.663 ","-999.208 "
"55726.990 ","-1008.383 "
"55738.317 ","-1020.278 "
"55749.643 ","-1029.043 "
"55760.970 ","-1037.818 "
"55772.297 ","-1048.038 "
"55783.623 ","-1060.035 "
"55794.950 ","-1071.587 "
"55806.276 ","-1082.975 "
"55817.603 ","-1095.405 "
"55828.930 ","-1108.785 "
"55840.256 ","-1121.922 "
"55851.583 ","-1130.416 "
"55862.910 ","-1142.224 "
"55874.236 ","-1159.656 "
"55885.563 ","-1173.203 "
"55896.889 ","-1189.914 "
"55908.216 ","-1202.848 "
"55919.543 ","-1215.101 "
"55930.869 ","-1228.892 "
"55942.196 ","-1236.494 "
"55953.523 ","-1244.273 "
"55964.849 ","-1249.587 "
"55976.176 ","-1257.354 "
"55987.502 ","-1260.753 "
"55998.829 ","-1260.465 "
"56010.156 ","-1264.150 "
"56021.482 ","-1264.722 "
"56032.809 ","-1263.498 "
"56044.136 ","-1260.578 "
"56055.462 ","-1259.004 "
"56066.789 ","-1256.101 "
"56078.115 ","-1251.462 "
"56089.442 ","-1249.179 "
"56100.769 ","-1245.054 "
"56112.095 ","-1240.848 "
"56123.422 ","-1238.404 "
"56134.749 ","-1234.908 "
"56146.075 ","-1231.092 "
"56157.402 ","-1227.353 "
"56168.728 ","-1223.828 "
"56180.055 ","-1220.788 "
"56191.382 ","-1216.596 "
"56202.708 ","-1210.987 "
"56214.035 ","-1206.569 "
"56225.362 ","-1202.472 "
"56236.688 ","-1195.623 "
"56248.015 ","-1190.864 "
"56259.341 ","-1185.985 "
"56270.668 ","-1182.274 "
"56281.995 ","-1177.268 "
"56293.321 ","-1171.917 "
"56304.648 ","-1166.976 "
"56315.975 ","-1162.371 "
"56327.301 ","-1157.688 "
"56338.628 ","-1153.899 "
"56349.954 ","-1148.700 "
"56361.281 ","-1145.381 "
"56372.608 ","-1140.848 "
"56383.934 ","-1137.834 "
"56395.261 ","-1135.091 "
"56406.588 ","-1131.759 "
"56417.914 ","-1129.192 "
"56429.241 ","-1127.203 "
"56440.567 ","-1126.196 "
"56451.894 ","-1125.301 "
"56463.221 ","-1124.693 "
"56474.547 ","-1125.521 "
"56485.874 ","-1125.456 "
"56497.201 ","-1124.668 "
"56508.527 ","-1126.528 "
"56519.854 ","-1127.931 "
"56531.180 ","-1129.985 "
"56542.507 ","-1132.080 "
"56553.834 ","-1133.883 "
"56565.160 ","-1135.776 "
"56576.487 ","-1136.833 "
"56587.814 ","-1136.250 "
"56599.140 ","-1134.608 "
"56610.467 ","-1133.363 "
"56621.793 ","-1130.153 "
"56633.120 ","-1126.333 "
"56644.447 ","-1123.830 "
"56655.773 ","-1116.295 "
"56667.100 ","-1111.088 "
"56678.426 ","-1106.012 "
"56689.753 ","-1098.614 "
"56701.080 ","-1090.067 "
"56712.406 ","-1083.707 "
"56723.733 ","-1076.027 "
"56735.060 ","-1068.496 "
"56746.386 ","-1061.969 "
"56757.713 ","-1055.661 "
"56769.039 ","-1049.352 "
"56780.366 ","-1045.288 "
"56791.693 ","-1040.020 "
"56803.019 ","-1035.452 "
"56814.346 ","-1032.469 "
"56825.673 ","-1028.283 "
"56836.999 ","-1024.966 "
"56848.326 ","-1023.218 "
"56859.652 ","-1021.611 "
"56870.979 ","-1019.916 "
"56882.306 ","-1017.609 "
"56893.632 ","-1015.879 "
"56904.959 ","-1015.309 "
"56916.286 ","-1015.468 "
"56927.612 ","-1013.221 "
"56938.939 ","-1011.434 "
"56950.265 ","-1009.186 "
"56961.592 ","-1006.818 "
"56972.919 ","-1004.412 "
"56984.245 ","-999.472 "
"56995.572 ","-994.806 "
"57006.899 ","-988.922 "
"57018.225 ","-982.723 "
"57029.552 ","-977.468 "
"57040.878 ","-971.702 "
"57052.205 ","-963.345 "
"57063.532 ","-957.656 "
"57074.858 ","-952.563 "
"57086.185 ","-947.697 "
"57097.512 ","-942.408 "
"57108.838 ","-936.645 "
"57120.165 ","-931.419 "
"57131.491 ","-926.989 "
"57142.818 ","-921.942 "
"57154.145 ","-916.864 "
"57165.471 ","-911.045 "
"57176.798 ","-903.744 "
"57188.125 ","-896.178 "
"57199.451 ","-888.162 "
"57210.778 ","-879.073 "
"57222.104 ","-869.290 "
"57233.431 ","-859.033 "
"57244.758 ","-849.055 "
"57256.084 ","-839.435 "
"57267.411 ","-829.604 "
"57278.738 ","-820.681 "
"57290.064 ","-812.793 "
"57301.391 ","-805.958 "
"57312.717 ","-799.129 "
"57324.044 ","-791.279 "
"57335.371 ","-784.273 "
"57346.697 ","-777.484 "
"57358.024 ","-770.889 "
"57369.351 ","-763.218 "
"57380.677 ","-755.927 "
"57392.004 ","-748.643 "
"57403.330 ","-741.001 "
"57414.657 ","-734.290 "
"57425.984 ","-725.413 "
"57437.310 ","-717.620 "
"57448.637 ","-708.131 "
"57459.964 ","-697.181 "
"57471.290 ","-685.211 "
"57482.617 ","-672.879 "
"57493.943 ","-661.682 "
"57505.270 ","-643.996 "
"57516.597 ","-622.628 "
"57527.923 ","-604.781 "
"57539.250 ","-588.490 "
"57550.577 ","-572.457 "
"57561.903 ","-558.227 "
"57573.230 ","-544.462 "
"57584.556 ","-530.279 "
"57595.883 ","-518.439 "
"57607.210 ","-509.451 "
"57618.536 ","-500.152 "
"57629.863 ","-492.259 "
"57641.190 ","-487.754 "
"57652.516 ","-483.689 "
"57663.843 ","-480.857 "
"57675.169 ","-479.415 "
"57686.496 ","-477.223 "
"57697.823 ","-477.109 "
"57709.149 ","-477.147 "
"57720.476 ","-479.510 "
"57731.803 ","-479.573 "
"57743.129 ","-481.490 "
"57754.456 ","-484.824 "
"57765.782 ","-487.509 "
"57777.109 ","-490.251 "
"57788.436 ","-494.551 "
"57799.762 ","-499.029 "
"57811.089 ","-502.976 "
"57822.416 ","-507.965 "
"57833.742 ","-513.069 "
"57845.069 ","-518.503 "
"57856.395 ","-524.855 "
"57867.722 ","-529.728 "
"57879.049 ","-533.751 "
"57890.375 ","-538.915 "
"57901.702 ","-542.964 "
"57913.029 ","-545.667 "
"57924.355 ","-548.939 "
"57935.682 ","-551.953 "
"57947.008 ","-554.028 "
"57958.335 ","-555.636 "
"57969.662 ","-557.002 "
"57980.988 ","-558.719 "
"57992.315 ","-560.930 "
"58003.642 ","-561.896 "
"58014.968 ","-564.739 "
"58026.295 ","-567.548 "
"58037.621 ","-568.806 "
"58048.948 ","-570.883 "
"58060.275 ","-573.795 "
"58071.601 ","-575.572 "
"58082.928 ","-579.427 "
"58094.254 ","-581.423 "
"58105.581 ","-583.328 "
"58116.908 ","-586.966 "
"58128.234 ","-586.890 "
"58139.561 ","-588.714 "
"58150.888 ","-589.645 "
"58162.214 ","-589.140 "
"58173.541 ","-588.035 "
"58184.867 ","-588.309 "
"58196.194 ","-586.410 "
"58207.521 ","-585.337 "
"58218.847 ","-584.259 "
"58230.174 ","-581.851 "
"58241.501 ","-581.071 "
"58252.827 ","-580.522 "
"58264.154 ","-579.581 "
"58275.480 ","-579.389 "
"58286.807 ","-579.711 "
"58298.134 ","-580.119 "
"58309.460 ","-580.426 "
"58320.787 ","-581.198 "
"58332.114 ","-581.951 "
"58343.440 ","-582.862 "
"58354.767 ","-583.632 "
"58366.093 ","-583.888 "
"58377.420 ","-583.796 "
"58388.747 ","-583.675 "
"58400.073 ","-584.172 "
"58411.400 ","-583.253 "
"58422.727 ","-582.368 "
"58434.053 ","-582.576 "
"58445.380 ","-582.833 "
"58456.706 ","-581.908 "
"58468.033 ","-581.985 "
"58479.360 ","-582.401 "
"58490.686 ","-582.640 "
"58502.013 ","-583.994 "
"58513.340 ","-586.247 "
"58524.666 ","-587.766 "
"58535.993 ","-591.006 "
"58547.319 ","-593.759 "
"58558.646 ","-597.208 "
"58569.973 ","-600.960 "
"58581.299 ","-605.808 "
"58592.626 ","-610.372 "
"58603.953 ","-615.091 "
"58615.279 ","-622.400 "
"58626.606 ","-629.646 "
"58637.932 ","-636.359 "
"58649.259 ","-642.651 "
"58660.586 ","-648.677 "
"58671.912 ","-656.199 "
"58683.239 ","-662.493 "
"58694.566 ","-668.621 "
"58705.892 ","-675.739 "
"58717.219 ","-680.878 "
"58728.545 ","-683.471 "
"58739.872 ","-687.725 "
"58751.199 ","-691.870 "
"58762.525 ","-694.541 "
"58773.852 ","-696.558 "
"58785.179 ","-698.812 "
"58796.505 ","-702.182 "
"58807.832 ","-703.769 "
"58819.158 ","-705.410 "
"58830.485 ","-707.351 "
"58841.812 ","-707.769 "
"58853.138 ","-708.792 "
"58864.465 ","-708.338 "
"58875.792 ","-707.176 "
"58887.118 ","-707.492 "
"58898.445 ","-708.335 "
"58909.771 ","-708.221 "
"58921.098 ","-707.221 "
"58932.425 ","-707.478 "
"58943.751 ","-707.447 "
"58955.078 ","-708.757 "
"58966.405 ","-708.522 "
"58977.731 ","-707.692 "
"58989.058 ","-708.552 "
"59000.384 ","-709.879 "
"59011.711 ","-710.017 "
"59023.038 ","-710.483 "
"59034.364 ","-711.995 "
"59045.691 ","-712.143 "
"59057.018 ","-712.445 "
"59068.344 ","-711.955 "
"59079.671 ","-712.693 "
"59090.997 ","-712.693 "
"59102.324 ","-712.034 "
"59113.651 ","-711.394 "
"59124.977 ","-711.342 "
"59136.304 ","-710.565 "
"59147.631 ","-709.936 "
"59158.957 ","-709.845 "
"59170.284 ","-707.774 "
"59181.610 ","-708.199 "
"59192.937 ","-709.652 "
"59204.264 ","-709.464 "
"59215.590 ","-711.380 "
"59226.917 ","-714.390 "
"59238.244 ","-714.570 "
"59249.570 ","-715.508 "
"59260.897 ","-717.446 "
"59272.223 ","-720.041 "
"59283.550 ","-723.067 "
"59294.877 ","-725.381 "
"59306.203 ","-727.604 "
"59317.530 ","-731.209 "
"59328.857 ","-735.807 "
"59340.183 ","-740.353 "
"59351.510 ","-745.916 "
"59362.836 ","-753.078 "
"59374.163 ","-760.612 "
"59385.490 ","-768.780 "
"59396.816 ","-776.646 "
"59408.143 ","-783.092 "
"59419.470 ","-790.818 "
"59430.796 ","-798.665 "
"59442.123 ","-803.797 "
"59453.449 ","-807.753 "
"59464.776 ","-815.038 "
"59476.103 ","-817.740 "
"59487.429 ","-824.361 "
"59498.756 ","-827.442 "
"59510.082 ","-833.071 "
"59521.409 ","-836.368 "
"59532.736 ","-840.421 "
"59544.062 ","-843.145 "
"59555.389 ","-846.653 "
"59566.716 ","-851.510 "
"59578.042 ","-855.726 "
"59589.369 ","-860.851 "
"59600.695 ","-866.133 "
"59612.022 ","-872.598 "
"59623.349 ","-879.367 "
"59634.675 ","-885.705 "
"59646.002 ","-892.276 "
"59657.329 ","-898.651 "
"59668.655 ","-905.155 "
"59679.982 ","-910.351 "
"59691.308 ","-917.014 "
"59702.635 ","-923.936 "
"59713.962 ","-929.103 "
"59725.288 ","-936.806 "
"59736.615 ","-943.987 "
"59747.942 ","-949.162 "
"59759.268 ","-956.355 "
"59770.595 ","-962.479 "
"59781.921 ","-968.937 "
"59793.248 ","-975.144 "
"59804.575 ","-980.954 "
"59815.901 ","-987.827 "
"59827.228 ","-993.649 "
"59838.555 ","-1001.656 "
"59849.881 ","-1007.939 "
"59861.208 ","-1013.201 "
"59872.534 ","-1021.790 "
"59883.861 ","-1028.095 "
"59895.188 ","-1036.455 "
"59906.514 ","-1045.749 "
"59917.841 ","-1053.931 "
"59929.168 ","-1063.730 "
"59940.494 ","-1074.953 "
"59951.821 ","-1086.388 "
"59963.147 ","-1098.684 "
"59974.474 ","-1108.515 "
"59985.801 ","-1120.482 "
"59997.127 ","-1130.448 "
"60008.454 ","-1138.741 "
"60019.781 ","-1148.039 "
"60031.107 ","-1155.212 "
"60042.434 ","-1161.703 "
"60053.760 ","-1168.399 "
"60065.087 ","-1174.999 "
"60076.414 ","-1182.000 "
"60087.740 ","-1187.512 "
"60099.067 ","-1194.054 "
"60110.394 ","-1200.385 "
"60121.720 ","-1204.449 "
"60133.047 ","-1209.530 "
"60144.373 ","-1212.680 "
"60155.700 ","-1217.107 "
"60167.027 ","-1220.518 "
"60178.353 ","-1226.281 "
"60189.680 ","-1228.909 "
"60201.007 ","-1233.359 "
"60212.333 ","-1238.034 "
"60223.660 ","-1241.602 "
"60234.986 ","-1244.825 "
"60246.313 ","-1247.744 "
"60257.640 ","-1252.578 "
"60268.966 ","-1255.560 "
"60280.293 ","-1259.861 "
"60291.620 ","-1264.327 "
"60302.946 ","-1270.534 "
"60314.273 ","-1278.970 "
"60325.599 ","-1287.726 "
"60336.926 ","-1296.412 "
"60348.253 ","-1310.542 "
"60359.579 ","-1327.344 "
"60370.906 ","-1339.745 "
"60382.233 ","-1352.947 "
"60393.559 ","-1368.587 "
"60404.886 ","-1379.343 "
"60416.212 ","-1407.037 "
"60427.539 ","-1447.780 "
"60438.866 ","-1487.832 "
"60450.192 ","-1529.881 "
"60461.519 ","-1573.522 "
"60472.846 ","-1618.534 "
"60484.172 ","-1664.704 "
"60495.499 ","-1711.612 "
"60506.825 ","-1759.261 "
"60518.152 ","-1807.514 "
"60529.479 ","-1856.218 "
"60540.805 ","-1905.255 "
"60552.132 ","-1954.487 "
"60563.459 ","-2003.831 "
"60574.785 ","-2053.210 "
"60586.112 ","-2102.008 "
"60597.438 ","-2150.768 "
"60608.765 ","-2199.780 "
"60620.092 ","-2249.704 "
"60631.418 ","-2301.790 "
"60642.745 ","-2336.108 "
"60654.072 ","-2370.507 "
"60665.398 ","-2413.455 "
"60676.725 ","-2463.416 "
"60688.051 ","-2505.345 "
"60699.378 ","-2552.937 "
"60710.705 ","-2586.954 "
"60722.031 ","-2626.918 "
"60733.358 ","-2660.980 "
"60744.685 ","-2671.569 "
"60756.011 ","-2692.612 "
"60767.338 ","-2714.568 "
"60778.664 ","-2730.166 "
"60789.991 ","-2747.633 "
"60801.318 ","-2769.425 "
"60812.644 ","-2793.722 "
"60823.971 ","-2818.459 "
"60835.298 ","-2844.364 "
"60846.624 ","-2869.236 "
"60857.951 ","-2893.341 "
"60869.277 ","-2917.435 "
"60880.604 ","-2939.991 "
"60891.931 ","-2957.385 "
"60903.257 ","-2973.773 "
"60914.584 ","-2992.199 "
"60925.910 ","-2996.800 "
"60937.237 ","-2999.189 "
"60948.564 ","-3001.482 "
"60959.890 ","-2998.592 "
"60971.217 ","-2999.323 "
"60982.544 ","-2998.244 "
"60993.870 ","-2992.737 "
"61005.197 ","-2991.152 "
"61016.523 ","-2984.187 "
"61027.850 ","-2976.384 "
"61039.177 ","-2972.965 "
"61050.503 ","-2962.801 "
"61061.830 ","-2957.370 "
"61073.157 ","-2947.269 "
"61084.483 ","-2941.312 "
"61095.810 ","-2930.574 "
"61107.136 ","-2922.280 "
"61118.463 ","-2915.457 "
"61129.790 ","-2906.943 "
"61141.116 ","-2902.071 "
"61152.443 ","-2898.923 "
"61163.770 ","-2893.073 "
"61175.096 ","-2885.351 "
"61186.423 ","-2882.086 "
"61197.749 ","-2880.485 "
"61209.076 ","-2874.711 "
"61220.403 ","-2870.169 "
"61231.729 ","-2865.996 "
"61243.056 ","-2863.687 "
"61254.383 ","-2861.501 "
"61265.709 ","-2856.470 "
"61277.036 ","-2852.920 "
"61288.362 ","-2850.209 "
"61299.689 ","-2849.729 "
"61311.016 ","-2840.614 "
"61322.342 ","-2836.688 "
"61333.669 ","-2831.913 "
"61344.996 ","-2814.123 "
"61356.322 ","-2801.850 "
"61367.649 ","-2787.326 "
"61378.975 ","-2770.422 "
"61390.302 ","-2751.438 "
"61401.629 ","-2733.473 "
"61412.955 ","-2712.623 "
"61424.282 ","-2683.026 "
"61435.609 ","-2670.851 "
"61446.935 ","-2656.920 "
"61458.262 ","-2634.562 "
"61469.588 ","-2620.543 "
"61480.915 ","-2610.759 "
"61492.242 ","-2605.547 "
"61503.568 ","-2596.146 "
"61514.895 ","-2591.888 "
"61526.222 ","-2588.553 "
"61537.548 ","-2583.562 "
"61548.875 ","-2583.507 "
"61560.201 ","-2582.700 "
"61571.528 ","-2583.107 "
"61582.855 ",""
"61594.181 ",""
"61605.508 ",""
"61616.835 ",""
"61628.161 ",""
"61639.488 ",""
"61650.814 ",""
"61662.141 ",""
"61673.468 ",""
"61684.794 ",""
"61696.121 ",""
