IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
694.379 -60.950
697.050 -59.436
699.721 -57.854
702.391 -56.329
705.062 -54.795
707.733 -53.227
710.404 -51.801
713.074 -50.468
715.745 -49.408
718.416 -48.450
721.086 -47.789
723.757 -47.277
726.428 -47.051
729.098 -46.977
731.769 -46.906
734.440 -46.611
737.110 -45.586
739.781 -43.479
742.452 -41.569
745.123 -40.998
747.793 -41.098
750.464 -40.447
753.135 -39.188
755.805 -38.106
758.476 -37.302
761.147 -36.298
763.817 -35.326
766.488 -34.482
769.159 -33.896
771.829 -33.662
774.500 -33.730
777.171 -33.768
779.841 -33.631
782.512 -33.386
785.183 -32.994
787.854 -32.260
790.524 -31.385
793.195 -30.948
795.866 -31.064
798.536 -31.225
801.207 -31.064
803.878 -30.537
806.548 -29.767
809.219 -29.236
811.890 -29.182
814.560 -29.233
817.231 -29.059
819.902 -28.850
822.573 -28.757
825.243 -28.764
827.914 -28.823
830.585 -28.929
833.255 -29.067
835.926 -29.274
838.597 -29.610
841.267 -29.850
843.938 -29.742
846.609 -29.472
849.279 -29.486
851.950 -29.643
854.621 -29.500
857.291 -29.252
859.962 -29.512
862.633 -30.065
865.304 -30.101
867.974 -29.648
870.645 -29.643
873.316 -30.130
875.986 -30.272
878.657 -29.766
881.328 -29.000
883.998 -28.354
886.669 -27.925
889.340 -27.799
892.010 -28.246
894.681 -29.161
897.352 -29.874
900.023 -29.988
902.693 -30.353
905.364 -31.589
908.035 -32.605
910.705 -32.442
913.376 -31.630
916.047 -31.098
918.717 -30.978
921.388 -31.224
924.059 -31.680
926.729 -32.066
929.400 -32.297
932.071 -32.472
934.742 -32.614
937.412 -32.900
940.083 -33.194
942.754 -33.251
945.424 -33.105
948.095 -33.078
950.766 -33.219
953.436 -33.403
956.107 -33.559
958.778 -33.742
961.448 -33.919
964.119 -33.931
966.790 -33.803
969.460 -33.863
972.131 -34.297
974.802 -35.183
977.473 -36.319
980.143 -36.683
982.814 -35.912
985.485 -34.995
988.155 -34.901
990.826 -35.166
993.497 -35.262
996.167 -35.408
998.838 -35.805
1001.509 -36.329
